customer_id,first_name,last_name,address_state,credit_score,employment_length,home_ownership,annual_income,dti,age,emp_title,email_domain,signup_date
257,Chen,Patel,WA,732,1.2,RENT,63600.0,19.49,51,Chef,yahoo.com,2025-12-27
258,Chen,Patel,WI,671,3.9,MORTGAGE,24100.0,21.66,44,Engineer,proton.me,2025-07-08
259,Aisha,White,GA,689,0.0,MORTGAGE,26300.0,24.75,49,Manager,proton.me,2025-11-21
260,Elena,Jain,FL,596,0.0,OWN,62400.0,21.89,57,Nurse,yahoo.com,2024-08-16
261,Omar,Okafor,IL,682,7.9,RENT,50100.0,4.71,31,Chef,outlook.com,2024-04-04
262,Rahul,White,IL,680,7.3,MORTGAGE,66800.0,11.86,59,Teacher,gmail.com,2024-07-17
263,Elena,White,IL,717,6.7,RENT,110000.0,23.64,50,Teacher,proton.me,2024-11-20
264,Nia,Lopez,CA,658,12.3,RENT,45000.0,13.7,45,Chef,gmail.com,2025-09-14
265,Chen,Nguyen,NY,735,0.0,MORTGAGE,30100.0,7.58,27,Engineer,yahoo.com,2025-07-11
266,Elena,Brown,WI,775,0.0,RENT,34600.0,15.83,34,Manager,outlook.com,2025-07-07
267,Sara,Patel,MO,711,1.5,MORTGAGE,40500.0,22.4,53,Clerk,proton.me,2025-03-18
268,Liam,Kim,CA,726,0.0,MORTGAGE,37400.0,22.07,42,Chef,gmail.com,2024-10-21
269,Rahul,Nguyen,WI,703,3.5,MORTGAGE,67600.0,18.38,56,Engineer,yahoo.com,2025-07-26
270,Rahul,Nguyen,AZ,700,8.3,RENT,142800.0,3.23,52,Chef,proton.me,2024-01-15
271,Sara,Kim,CA,645,7.2,MORTGAGE,90000.0,19.64,33,Nurse,gmail.com,2024-02-12
272,Dev,Lopez,IN,723,10.1,MORTGAGE,93400.0,7.64,41,Manager,yahoo.com,2025-11-29
273,Elena,Silva,MD,692,7.5,RENT,73800.0,22.45,40,Analyst,outlook.com,2024-08-15
274,Aisha,Patel,NC,850,4.4,RENT,35600.0,20.97,52,Driver,gmail.com,2025-10-23
275,Nia,White,AZ,818,3.9,RENT,202900.0,13.62,43,Driver,yahoo.com,2025-06-03
276,Liam,White,FL,728,7.7,MORTGAGE,56400.0,7.23,41,Driver,proton.me,2025-09-17
277,Omar,Brown,GA,642,0.0,MORTGAGE,97500.0,27.07,47,Teacher,yahoo.com,2024-06-28
278,Elena,Brown,VA,616,0.0,OWN,21600.0,20.35,39,Driver,yahoo.com,2025-06-02
279,Omar,Garcia,GA,789,7.6,MORTGAGE,63300.0,10.54,52,Chef,yahoo.com,2024-06-11
280,Dev,Silva,NY,719,6.9,OWN,60700.0,29.8,44,Analyst,yahoo.com,2025-02-23
281,Liam,Brown,MI,736,12.3,OWN,57900.0,18.35,57,Nurse,gmail.com,2024-09-06
282,Rahul,Jain,MA,569,8.8,RENT,32800.0,12.83,51,Manager,gmail.com,2025-08-30
283,Chen,Lopez,MA,769,7.2,RENT,73100.0,26.48,44,Driver,proton.me,2025-12-30
284,Maya,Garcia,CA,734,4.8,MORTGAGE,121800.0,24.39,59,Clerk,outlook.com,2024-10-29
285,Maya,Garcia,IL,616,2.8,OWN,189100.0,22.71,35,Chef,proton.me,2025-04-27
286,Sara,Jain,CA,664,4.9,MORTGAGE,150900.0,19.98,44,Clerk,gmail.com,2025-04-25
287,Rahul,Nguyen,NC,719,9.8,RENT,124500.0,9.05,43,Teacher,outlook.com,2024-01-04
288,Sara,Nguyen,NY,703,7.9,RENT,155500.0,9.46,47,Manager,outlook.com,2024-07-18
289,Chen,White,MO,678,9.7,OWN,164900.0,14.79,35,Analyst,gmail.com,2024-03-01
290,Maya,Nguyen,NC,692,6.4,RENT,41700.0,2.14,43,Teacher,outlook.com,2025-12-17
291,Sara,Jain,FL,681,2.4,OWN,75000.0,20.27,35,Nurse,outlook.com,2025-04-08
292,Nia,Patel,VA,711,10.6,RENT,35000.0,17.35,25,Engineer,gmail.com,2024-03-01
293,Liam,Nguyen,TX,810,10.3,OWN,86600.0,18.4,40,Clerk,yahoo.com,2024-05-08
294,Aisha,Silva,CA,507,6.7,RENT,58500.0,30.52,45,Nurse,gmail.com,2025-07-20
295,Sara,Jain,CA,682,8.2,OTHER,61200.0,8.84,29,Teacher,yahoo.com,2024-04-09
296,Liam,Garcia,GA,713,8.0,MORTGAGE,57700.0,19.08,38,Chef,proton.me,2024-07-15
297,Liam,Patel,IN,722,4.1,MORTGAGE,19000.0,8.9,48,Manager,yahoo.com,2025-08-13
298,Chen,Silva,TX,672,5.0,RENT,25500.0,28.19,50,Nurse,yahoo.com,2025-07-04
299,Aisha,Brown,WA,568,2.4,RENT,101500.0,9.77,51,Teacher,outlook.com,2024-03-25
300,Rahul,Nguyen,CA,724,4.9,RENT,47200.0,33.14,30,Nurse,outlook.com,2024-08-25
301,Dev,Silva,FL,829,10.1,MORTGAGE,110400.0,10.28,69,Analyst,yahoo.com,2025-04-01
302,Liam,Garcia,MI,584,9.4,RENT,61000.0,20.48,23,Driver,yahoo.com,2024-07-22
303,Nia,Okafor,MA,764,8.2,MORTGAGE,29900.0,22.08,39,Clerk,gmail.com,2025-11-18
304,Liam,Patel,MO,675,9.8,RENT,32900.0,24.91,18,Analyst,yahoo.com,2025-09-06
305,Dev,Lopez,NC,695,4.5,MORTGAGE,47300.0,9.42,30,Teacher,gmail.com,2024-10-22
306,Chen,Patel,PA,621,1.3,RENT,41600.0,8.5,31,Manager,proton.me,2024-09-09
307,Aisha,Lopez,CA,674,5.4,OWN,63300.0,14.28,57,Driver,proton.me,2025-12-19
308,Nia,Silva,NY,797,5.7,RENT,75100.0,23.54,62,Chef,proton.me,2024-09-09
309,Dev,Lopez,MO,743,8.7,OWN,78400.0,18.05,44,Chef,outlook.com,2024-10-15
310,Sara,Nguyen,GA,829,8.0,MORTGAGE,74200.0,26.64,36,Chef,proton.me,2024-05-25
311,Chen,Kim,FL,788,10.0,RENT,103000.0,11.33,18,Teacher,gmail.com,2024-10-23
312,Maya,Patel,NY,732,0.0,MORTGAGE,109200.0,15.97,32,Manager,outlook.com,2024-07-26
313,Rahul,Jain,CA,830,2.8,RENT,41600.0,17.38,20,Nurse,gmail.com,2025-11-05
314,Elena,Lopez,VA,732,5.6,MORTGAGE,26000.0,16.97,34,Clerk,yahoo.com,2025-01-19
315,Rahul,Jain,IL,762,7.9,MORTGAGE,47100.0,22.71,38,Driver,proton.me,2025-02-09
316,Elena,Brown,MO,677,14.4,MORTGAGE,69000.0,27.91,44,Chef,yahoo.com,2025-04-11
317,Rahul,Nguyen,IL,704,2.1,RENT,50900.0,13.31,39,Driver,yahoo.com,2024-01-24
318,Aisha,Jain,AZ,647,3.2,RENT,90800.0,14.29,36,Engineer,outlook.com,2025-08-09
319,Elena,Lopez,CA,774,4.3,OWN,34000.0,20.39,35,Nurse,yahoo.com,2024-12-16
320,Elena,Jain,TX,611,3.0,RENT,145800.0,20.68,40,Driver,yahoo.com,2024-06-18
321,Omar,Jain,NY,758,2.4,MORTGAGE,97900.0,26.63,55,Engineer,proton.me,2025-10-24
322,Nia,Okafor,TX,685,6.2,OWN,54600.0,18.75,50,Driver,outlook.com,2024-08-11
323,Chen,Jain,WI,787,9.9,RENT,45200.0,16.37,34,Teacher,outlook.com,2024-09-27
324,Rahul,Jain,AZ,756,6.5,RENT,61300.0,32.0,38,Teacher,gmail.com,2025-03-14
325,Sara,Nguyen,FL,836,2.6,RENT,117500.0,20.64,65,Chef,gmail.com,2024-11-14
326,Sara,Lopez,OH,754,5.2,OWN,54200.0,23.73,34,Nurse,yahoo.com,2025-06-16
327,Nia,White,OH,582,1.8,OWN,49500.0,5.38,49,Chef,gmail.com,2025-03-23
328,Aisha,Nguyen,NC,694,9.9,OWN,66000.0,16.9,53,Manager,outlook.com,2025-06-23
329,Aisha,Nguyen,CA,612,11.9,RENT,35300.0,27.04,42,Nurse,yahoo.com,2025-09-05
330,Sara,White,FL,661,0.0,MORTGAGE,113300.0,18.92,34,Clerk,gmail.com,2024-08-25
331,Omar,Jain,CA,813,6.9,OWN,90300.0,17.46,19,Chef,yahoo.com,2024-01-15
332,Elena,Garcia,MO,747,2.9,OWN,104100.0,2.91,49,Teacher,proton.me,2025-09-21
333,Sara,Nguyen,IL,647,6.3,RENT,132300.0,16.96,44,Teacher,outlook.com,2025-05-03
334,Dev,Patel,VA,623,5.7,RENT,44600.0,28.02,33,Chef,proton.me,2025-05-15
335,Chen,Garcia,MO,702,0.6,RENT,66700.0,18.1,48,Clerk,outlook.com,2024-02-16
336,Sara,Garcia,NY,608,10.8,MORTGAGE,63100.0,21.84,43,Nurse,outlook.com,2024-04-06
337,Liam,Silva,CA,649,5.4,RENT,146100.0,15.46,32,Teacher,yahoo.com,2025-04-10
338,Maya,Patel,FL,723,4.1,RENT,53800.0,15.39,24,Driver,outlook.com,2025-05-31
339,Dev,Nguyen,MI,786,6.5,MORTGAGE,27000.0,18.5,36,Chef,yahoo.com,2025-03-06
340,Sara,Brown,PA,745,2.5,RENT,52600.0,22.04,59,Nurse,outlook.com,2025-06-22
341,Omar,Okafor,CA,528,5.3,RENT,103100.0,24.26,50,Nurse,outlook.com,2025-06-16
342,Omar,Silva,CA,722,0.0,MORTGAGE,86400.0,23.72,46,Chef,outlook.com,2025-06-07
343,Nia,Jain,NJ,705,0.0,OWN,63100.0,15.38,47,Engineer,proton.me,2024-05-16
344,Maya,Lopez,VA,731,2.1,MORTGAGE,54700.0,19.73,31,Driver,outlook.com,2024-10-24
345,Chen,Kim,CA,821,3.9,OTHER,78500.0,7.89,36,Engineer,gmail.com,2025-05-16
346,Sara,Jain,AZ,545,0.0,OWN,87800.0,20.09,42,Chef,proton.me,2025-03-04
347,Elena,Okafor,FL,655,4.0,RENT,73800.0,2.02,41,Clerk,gmail.com,2024-03-28
348,Dev,Kim,CA,744,3.9,RENT,55600.0,5.94,29,Clerk,proton.me,2025-02-19
349,Elena,Garcia,FL,581,5.8,RENT,65200.0,19.64,28,Chef,yahoo.com,2024-08-14
350,Nia,Brown,VA,810,8.5,MORTGAGE,50300.0,22.32,41,Engineer,yahoo.com,2024-01-10
351,Liam,Okafor,MI,727,12.8,MORTGAGE,111000.0,8.34,36,Chef,outlook.com,2024-01-26
352,Nia,Kim,PA,763,7.7,MORTGAGE,62000.0,22.46,38,Nurse,yahoo.com,2025-02-17
353,Nia,Brown,NY,657,2.1,MORTGAGE,41500.0,16.7,39,Clerk,gmail.com,2025-04-28
354,Liam,Kim,IL,761,8.7,RENT,204800.0,27.09,58,Engineer,yahoo.com,2024-10-16
355,Liam,Lopez,FL,780,11.6,RENT,46000.0,29.66,36,Nurse,gmail.com,2024-06-20
356,Dev,Lopez,FL,717,1.5,MORTGAGE,42300.0,0.13,47,Chef,gmail.com,2025-09-08
357,Chen,Garcia,PA,717,1.7,RENT,36300.0,33.39,29,Analyst,outlook.com,2025-09-14
358,Sara,Silva,IL,720,0.3,RENT,46900.0,25.34,58,Nurse,outlook.com,2025-05-30
359,Omar,Silva,CA,635,3.7,OWN,96100.0,22.87,63,Engineer,yahoo.com,2024-11-07
360,Liam,Brown,NY,688,7.5,MORTGAGE,30000.0,15.37,37,Chef,gmail.com,2024-05-15
361,Elena,Garcia,CA,688,11.9,MORTGAGE,71700.0,22.18,26,Teacher,yahoo.com,2024-09-28
362,Liam,Garcia,NC,728,9.6,RENT,49400.0,20.97,21,Clerk,yahoo.com,2024-04-20
363,Chen,Patel,IL,774,7.5,OWN,44100.0,24.91,44,Nurse,proton.me,2024-06-02
364,Sara,Okafor,MI,620,6.2,OWN,27700.0,20.96,38,Manager,outlook.com,2025-11-30
365,Liam,Nguyen,CA,690,7.6,RENT,64700.0,22.54,58,Manager,yahoo.com,2025-09-26
366,Omar,Garcia,FL,811,7.8,RENT,28100.0,24.05,45,Analyst,gmail.com,2024-07-12
367,Maya,Kim,TX,644,11.2,MORTGAGE,57500.0,2.59,33,Teacher,proton.me,2024-09-27
368,Maya,Garcia,CA,638,5.9,MORTGAGE,78500.0,15.82,52,Teacher,gmail.com,2025-01-20
369,Maya,Okafor,WA,715,7.0,MORTGAGE,21400.0,18.14,18,Chef,proton.me,2024-01-25
370,Aisha,Jain,CA,763,4.4,MORTGAGE,93600.0,15.06,41,Manager,outlook.com,2025-01-25
371,Liam,Nguyen,TX,700,6.5,OWN,24600.0,27.14,42,Teacher,outlook.com,2025-10-15
372,Elena,Brown,FL,799,5.0,MORTGAGE,164100.0,31.06,47,Nurse,proton.me,2025-10-24
373,Liam,Kim,NY,764,1.2,RENT,60000.0,19.26,35,Nurse,proton.me,2025-07-17
374,Aisha,Kim,MO,763,9.5,MORTGAGE,43000.0,19.23,40,Clerk,proton.me,2024-07-18
375,Dev,White,WI,741,12.0,RENT,73300.0,19.04,35,Nurse,proton.me,2024-10-19
376,Elena,Okafor,IL,850,5.9,MORTGAGE,42200.0,5.59,48,Chef,yahoo.com,2025-01-11
377,Aisha,Garcia,TX,684,7.3,RENT,19600.0,11.09,50,Nurse,proton.me,2025-07-14
378,Liam,Brown,PA,549,9.4,RENT,116900.0,11.18,31,Clerk,proton.me,2024-07-27
379,Chen,Lopez,PA,820,5.4,MORTGAGE,55600.0,24.56,50,Clerk,yahoo.com,2024-12-25
380,Elena,Silva,PA,665,6.8,RENT,68700.0,14.95,27,Clerk,gmail.com,2025-06-14
381,Sara,Patel,CA,708,5.1,RENT,60900.0,17.49,38,Driver,yahoo.com,2025-01-03
382,Sara,Jain,CA,798,3.8,MORTGAGE,43700.0,16.73,52,Driver,yahoo.com,2024-07-31
383,Nia,Garcia,TX,579,8.1,RENT,37900.0,15.99,36,Chef,outlook.com,2024-02-27
384,Omar,Nguyen,FL,606,8.1,RENT,95300.0,34.8,36,Nurse,yahoo.com,2025-07-08
385,Sara,White,GA,579,9.7,MORTGAGE,85500.0,18.93,44,Clerk,yahoo.com,2024-04-07
386,Nia,Garcia,TN,640,6.0,MORTGAGE,64800.0,29.3,18,Nurse,yahoo.com,2024-02-28
387,Omar,White,TX,732,1.2,OWN,110300.0,12.44,33,Analyst,gmail.com,2024-04-19
388,Sara,Patel,WA,739,10.4,MORTGAGE,63800.0,9.17,37,Teacher,yahoo.com,2024-08-27
389,Nia,Kim,TX,720,3.1,MORTGAGE,115700.0,25.19,39,Clerk,outlook.com,2025-08-08
390,Dev,White,CA,594,3.0,RENT,138400.0,19.31,44,Clerk,proton.me,2024-12-08
391,Dev,Patel,MI,526,3.9,RENT,113700.0,23.08,41,Analyst,outlook.com,2025-04-10
392,Aisha,Nguyen,TX,704,0.0,MORTGAGE,81200.0,32.49,56,Manager,outlook.com,2025-01-12
393,Liam,Lopez,MO,664,5.1,MORTGAGE,39900.0,19.55,62,Nurse,yahoo.com,2024-12-06
394,Maya,Silva,MO,734,8.5,RENT,82600.0,21.18,40,Analyst,outlook.com,2024-09-11
395,Omar,Kim,CA,752,4.3,MORTGAGE,52200.0,15.35,34,Chef,proton.me,2025-11-01
396,Elena,Lopez,TX,710,11.4,RENT,94900.0,19.12,56,Nurse,yahoo.com,2025-02-17
397,Omar,Garcia,TX,757,11.1,MORTGAGE,148400.0,20.16,38,Analyst,outlook.com,2024-12-18
398,Maya,Kim,IN,717,9.6,RENT,63300.0,21.95,34,Chef,gmail.com,2024-06-24
399,Liam,Brown,CA,739,0.0,MORTGAGE,37800.0,20.36,51,Engineer,gmail.com,2024-07-02
400,Nia,Kim,VA,647,11.7,MORTGAGE,94000.0,5.63,42,Chef,yahoo.com,2024-07-15
401,Sara,Silva,NY,686,5.1,MORTGAGE,65900.0,30.22,52,Engineer,yahoo.com,2024-04-19
402,Sara,Jain,GA,714,12.7,MORTGAGE,142700.0,18.72,33,Driver,gmail.com,2024-08-14
403,Chen,Kim,TX,761,3.6,MORTGAGE,68000.0,30.7,38,Teacher,proton.me,2025-04-25
404,Dev,Lopez,AZ,670,5.4,MORTGAGE,63900.0,11.41,52,Teacher,yahoo.com,2025-01-24
405,Sara,Patel,MI,739,6.4,RENT,69400.0,14.01,18,Engineer,yahoo.com,2025-03-03
406,Elena,Brown,CA,680,2.3,OWN,77200.0,16.38,36,Teacher,gmail.com,2024-05-25
407,Maya,Garcia,NY,691,0.0,RENT,24600.0,14.72,54,Driver,outlook.com,2024-04-18
408,Aisha,Lopez,PA,762,0.0,MORTGAGE,44100.0,20.89,38,Clerk,yahoo.com,2025-01-24
409,Aisha,Garcia,OH,550,17.8,RENT,115100.0,26.73,54,Clerk,gmail.com,2025-10-29
410,Sara,Garcia,MA,602,0.0,RENT,47800.0,28.99,33,Chef,outlook.com,2024-11-29
411,Maya,Kim,FL,588,0.0,OWN,65200.0,14.27,44,Clerk,proton.me,2025-03-10
412,Chen,Patel,MO,524,8.3,RENT,59000.0,13.21,38,Nurse,proton.me,2024-12-03
413,Elena,Brown,TX,649,0.3,MORTGAGE,46900.0,24.15,22,Analyst,proton.me,2025-09-28
414,Aisha,Okafor,TN,756,0.0,RENT,61100.0,9.56,38,Teacher,yahoo.com,2024-10-29
415,Rahul,Okafor,IN,678,0.0,RENT,39700.0,23.37,36,Driver,proton.me,2024-08-05
416,Maya,Kim,NC,714,7.2,OTHER,31600.0,16.11,34,Clerk,yahoo.com,2024-06-06
417,Chen,Silva,MD,781,1.7,MORTGAGE,73400.0,14.47,31,Clerk,gmail.com,2024-10-30
418,Liam,Kim,IL,799,8.6,MORTGAGE,148100.0,0.0,58,Nurse,outlook.com,2025-04-21
419,Rahul,Patel,NJ,694,5.7,RENT,96100.0,20.12,33,Analyst,gmail.com,2024-11-15
420,Rahul,White,CA,801,6.3,RENT,97200.0,27.34,45,Manager,yahoo.com,2025-07-17
421,Aisha,Brown,NY,706,4.2,MORTGAGE,112100.0,8.52,40,Clerk,gmail.com,2025-11-09
422,Omar,White,GA,637,4.9,RENT,73300.0,20.26,51,Clerk,outlook.com,2025-05-05
423,Aisha,Brown,TN,655,2.4,RENT,67000.0,22.0,62,Clerk,yahoo.com,2025-03-26
424,Liam,Kim,MD,588,2.8,MORTGAGE,43100.0,13.78,60,Driver,outlook.com,2024-07-02
425,Sara,White,GA,633,1.6,RENT,98100.0,21.45,35,Analyst,outlook.com,2025-06-30
426,Rahul,Lopez,TN,673,12.1,OWN,76000.0,25.17,48,Driver,yahoo.com,2025-05-01
427,Sara,Silva,AZ,760,4.4,MORTGAGE,46900.0,19.46,56,Engineer,proton.me,2024-09-18
428,Maya,Silva,WA,829,0.0,RENT,56500.0,22.43,38,Teacher,proton.me,2024-01-07
429,Sara,Okafor,CA,596,7.0,MORTGAGE,37700.0,15.91,54,Engineer,proton.me,2025-03-30
430,Rahul,Silva,PA,729,2.8,MORTGAGE,86000.0,24.5,42,Chef,proton.me,2024-04-02
431,Liam,Jain,PA,621,5.8,RENT,143300.0,4.29,26,Driver,proton.me,2024-02-07
432,Nia,Patel,WA,735,4.9,OWN,37600.0,24.16,65,Driver,gmail.com,2024-07-24
433,Aisha,Okafor,GA,690,12.0,MORTGAGE,111600.0,27.86,21,Driver,proton.me,2024-06-18
434,Sara,Silva,AZ,562,4.5,RENT,121100.0,11.99,25,Analyst,yahoo.com,2025-03-14
435,Liam,Okafor,MD,769,9.3,MORTGAGE,37000.0,11.79,36,Nurse,proton.me,2025-07-02
436,Aisha,Garcia,GA,654,8.8,MORTGAGE,23500.0,30.95,53,Analyst,proton.me,2025-03-30
437,Nia,Nguyen,AZ,659,0.5,RENT,68300.0,21.09,49,Manager,proton.me,2024-05-01
438,Sara,White,GA,619,6.8,OWN,60700.0,5.81,64,Manager,proton.me,2024-05-16
439,Dev,Okafor,NC,650,3.0,RENT,59300.0,16.25,54,Manager,yahoo.com,2025-05-07
440,Chen,Kim,PA,732,1.2,RENT,116200.0,4.23,44,Clerk,gmail.com,2025-07-08
441,Liam,Garcia,MD,685,1.2,OWN,55500.0,16.2,56,Analyst,proton.me,2024-11-19
442,Liam,Jain,AZ,724,9.3,RENT,221800.0,17.77,38,Analyst,outlook.com,2025-06-25
443,Nia,Lopez,VA,727,16.6,RENT,30700.0,22.9,43,Chef,outlook.com,2025-11-12
444,Aisha,Brown,FL,799,2.8,RENT,42900.0,18.23,36,Clerk,yahoo.com,2024-12-16
445,Nia,Lopez,PA,674,6.9,MORTGAGE,42800.0,30.77,54,Chef,gmail.com,2025-09-16
446,Aisha,Brown,TN,589,7.2,RENT,60300.0,18.91,37,Driver,yahoo.com,2025-08-03
447,Liam,Nguyen,MO,780,3.9,MORTGAGE,134600.0,2.74,26,Clerk,proton.me,2025-09-05
448,Dev,Patel,WI,675,11.6,MORTGAGE,37900.0,22.92,25,Teacher,gmail.com,2025-07-04
449,Aisha,Jain,VA,783,14.8,MORTGAGE,42100.0,18.86,28,Chef,outlook.com,2024-12-18
450,Liam,Nguyen,VA,728,3.6,OWN,48200.0,16.63,47,Manager,outlook.com,2025-05-19
451,Sara,Lopez,CA,690,12.9,MORTGAGE,63300.0,26.44,39,Driver,proton.me,2024-10-11
452,Liam,Kim,VA,726,3.8,RENT,71700.0,24.66,42,Engineer,gmail.com,2025-10-20
453,Dev,Lopez,FL,846,2.1,OWN,54400.0,11.09,46,Manager,proton.me,2024-06-30
454,Maya,Jain,TN,850,5.4,RENT,34700.0,20.17,48,Driver,outlook.com,2024-03-09
455,Liam,Patel,CA,705,9.5,MORTGAGE,63000.0,30.16,38,Analyst,outlook.com,2025-08-09
456,Maya,Nguyen,MO,712,5.6,MORTGAGE,135500.0,18.62,40,Engineer,gmail.com,2024-04-25
457,Omar,Garcia,PA,780,9.0,RENT,104600.0,7.7,36,Manager,yahoo.com,2024-09-25
458,Liam,Silva,CA,636,6.9,MORTGAGE,52700.0,21.17,46,Teacher,yahoo.com,2024-11-30
459,Elena,Kim,NC,724,11.4,MORTGAGE,68600.0,15.51,40,Manager,gmail.com,2024-09-20
460,Aisha,Silva,NJ,698,8.1,OWN,84900.0,18.26,31,Manager,proton.me,2024-07-26
461,Sara,Kim,WA,723,12.1,RENT,103000.0,10.33,43,Chef,gmail.com,2024-03-29
462,Sara,Jain,NJ,637,2.6,MORTGAGE,142500.0,20.69,49,Chef,proton.me,2025-09-23
463,Omar,Okafor,GA,580,5.2,MORTGAGE,75700.0,13.36,63,Engineer,proton.me,2024-07-10
464,Chen,Okafor,CA,544,6.0,MORTGAGE,36800.0,24.46,27,Manager,gmail.com,2025-03-04
465,Elena,Okafor,TN,616,2.6,RENT,30800.0,28.81,26,Manager,gmail.com,2025-05-21
466,Maya,White,WI,665,2.0,RENT,89400.0,19.49,24,Clerk,proton.me,2025-05-11
467,Omar,Garcia,WA,678,7.5,MORTGAGE,32100.0,10.39,34,Chef,yahoo.com,2024-08-09
468,Sara,White,CA,845,8.7,MORTGAGE,99500.0,11.96,39,Clerk,proton.me,2025-11-09
469,Elena,Brown,WA,782,6.5,MORTGAGE,49100.0,19.42,36,Engineer,outlook.com,2025-09-29
470,Maya,White,NY,627,10.2,OWN,36000.0,20.55,24,Clerk,gmail.com,2025-06-01
471,Maya,Lopez,MD,726,1.6,MORTGAGE,85500.0,13.79,59,Driver,outlook.com,2025-10-11
472,Sara,White,CA,669,4.4,MORTGAGE,39700.0,16.4,19,Manager,gmail.com,2025-12-29
473,Sara,Nguyen,CA,678,1.3,MORTGAGE,83800.0,22.65,63,Nurse,proton.me,2024-09-26
474,Rahul,Kim,TX,713,6.6,MORTGAGE,72500.0,26.56,48,Manager,yahoo.com,2025-07-18
475,Liam,Jain,VA,746,8.0,MORTGAGE,25600.0,17.93,59,Manager,gmail.com,2024-08-23
476,Chen,Kim,MI,674,11.4,OTHER,134300.0,22.89,30,Manager,yahoo.com,2025-04-30
477,Rahul,White,VA,779,1.3,MORTGAGE,126400.0,17.97,37,Driver,proton.me,2025-11-02
478,Sara,Nguyen,FL,614,7.5,RENT,106500.0,20.51,39,Chef,gmail.com,2024-08-15
479,Liam,Brown,TN,700,11.7,RENT,107600.0,12.79,36,Chef,yahoo.com,2025-07-02
480,Aisha,Kim,IL,850,2.0,RENT,46000.0,21.13,44,Analyst,outlook.com,2025-07-02
481,Elena,Garcia,TX,716,1.1,MORTGAGE,118100.0,28.93,45,Manager,proton.me,2024-10-07
482,Liam,Jain,WA,807,0.1,OWN,96700.0,20.93,31,Manager,gmail.com,2024-11-11
483,Maya,Garcia,OH,706,8.5,MORTGAGE,23200.0,21.36,64,Manager,outlook.com,2025-05-13
484,Nia,Lopez,NC,743,3.1,MORTGAGE,40800.0,10.88,28,Driver,gmail.com,2025-11-21
485,Omar,Okafor,FL,695,7.9,OWN,45300.0,20.73,47,Chef,outlook.com,2024-12-29
486,Elena,Brown,NJ,687,5.1,MORTGAGE,138500.0,1.56,44,Analyst,proton.me,2025-09-25
487,Nia,Silva,CA,641,13.2,RENT,40800.0,23.23,45,Teacher,gmail.com,2024-03-19
488,Maya,Jain,PA,732,9.2,MORTGAGE,49300.0,29.51,18,Clerk,gmail.com,2024-02-28
489,Rahul,White,IL,636,2.8,OWN,34800.0,13.75,39,Chef,proton.me,2025-08-08
490,Maya,Kim,VA,749,4.8,MORTGAGE,52100.0,16.09,39,Analyst,proton.me,2025-12-15
491,Omar,Lopez,NY,781,9.2,MORTGAGE,111000.0,25.65,46,Clerk,yahoo.com,2025-02-02
492,Dev,Jain,TX,727,1.7,OWN,32500.0,11.42,26,Manager,proton.me,2024-10-29
493,Dev,White,NY,678,10.7,RENT,83800.0,21.75,45,Engineer,gmail.com,2025-04-01
494,Omar,Lopez,PA,734,5.0,MORTGAGE,42700.0,11.99,51,Manager,yahoo.com,2024-08-17
495,Maya,Jain,TX,676,9.2,MORTGAGE,169700.0,22.59,50,Driver,gmail.com,2024-03-05
496,Chen,Kim,NJ,770,5.2,MORTGAGE,70100.0,16.06,42,Manager,proton.me,2024-09-10
497,Maya,Silva,FL,562,3.9,RENT,63400.0,0.0,56,Nurse,gmail.com,2025-09-27
498,Dev,White,IL,674,3.3,MORTGAGE,49500.0,9.6,52,Analyst,yahoo.com,2024-05-28
499,Sara,Jain,GA,550,12.9,MORTGAGE,73700.0,17.25,33,Analyst,yahoo.com,2024-09-05
500,Nia,Silva,FL,587,4.8,MORTGAGE,31700.0,32.94,44,Engineer,yahoo.com,2024-10-13
501,Maya,White,NJ,802,18.3,OWN,69500.0,16.05,53,Manager,proton.me,2024-03-17
502,Aisha,Silva,MI,767,6.6,MORTGAGE,49300.0,12.27,61,Engineer,outlook.com,2025-10-28
503,Liam,Okafor,WA,646,2.6,MORTGAGE,48300.0,20.49,34,Engineer,proton.me,2025-07-18
504,Sara,Patel,OH,587,0.0,RENT,185300.0,0.0,31,Driver,proton.me,2024-10-17
505,Liam,Nguyen,FL,477,10.9,RENT,133500.0,28.2,29,Teacher,gmail.com,2024-12-26
506,Chen,Kim,TX,659,5.2,MORTGAGE,137300.0,22.93,26,Engineer,yahoo.com,2025-12-27
507,Nia,Lopez,IL,850,9.3,MORTGAGE,101200.0,13.96,42,Driver,gmail.com,2024-11-24
508,Liam,Garcia,TN,732,15.3,RENT,81100.0,23.78,34,Teacher,outlook.com,2025-07-04
509,Nia,Silva,CA,658,8.7,MORTGAGE,137800.0,20.41,49,Engineer,outlook.com,2024-02-22
510,Nia,Patel,TX,734,7.3,MORTGAGE,78000.0,16.94,34,Nurse,gmail.com,2025-03-16
511,Chen,Brown,MI,582,10.9,RENT,90100.0,22.37,28,Chef,proton.me,2025-11-28
512,Dev,Patel,GA,677,9.2,RENT,132400.0,17.3,53,Nurse,yahoo.com,2024-06-25
513,Sara,Okafor,IN,707,0.9,MORTGAGE,99500.0,19.35,41,Chef,yahoo.com,2024-09-18
514,Liam,Brown,CA,693,11.3,MORTGAGE,82600.0,22.44,52,Nurse,outlook.com,2024-06-11
